0.1771762	0.1198394	0.0547745	0.0089561	-0.0524893	-0.1766425
0.2463672	0.1764425	0.1069523	0.0608261	-0.0058487	-0.1351799
0.3552219	0.2592343	0.1862705	0.1404393	0.0742831	-0.0639568
0.5529172	0.3837731	0.2999444	0.2525086	0.1786511	0.0455838
0.8586781	0.4782842	0.3838733	0.333356	0.2639999	0.1156851
1.284816	0.8578982	0.7442056	0.6864717	0.5846643	0.4090813
-1.99992	-1.145643	-0.8515785	-0.7159351	-0.6279401	-0.6241717
-1.546096	-1.030316	-0.8363954	-0.7546296	-0.7026594	-0.7369367
-0.9731737	-0.8401216	-0.7490122	-0.7185031	-0.7068287	-0.767185
-0.5805062	-0.5970744	-0.5402408	-0.5236137	-0.525544	-0.6007338
-0.3263026	-0.4036146	-0.3906353	-0.3976334	-0.4157152	-0.4991058
-0.2073709	-0.2743801	-0.2961036	-0.318371	-0.3486234	-0.4453949
-0.1470135	-0.2065077	-0.2438065	-0.2716935	-0.3069488	-0.4080667
-0.110089	-0.1595262	-0.2023831	-0.2334631	-0.269755	-0.3689308
-0.0836643	-0.1281374	-0.1719883	-0.2057377	-0.2401042	-0.3348221
-0.061955	-0.101785	-0.1461041	-0.1745108	-0.2122232	-0.298147
-0.0425695	-0.0792957	-0.1245526	-0.1564452	-0.1922132	-0.2797035
-0.0239755	-0.0561432	-0.1018096	-0.1354691	-0.1731664	-0.2669641
-0.0053234	-0.0373871	-0.0860755	-0.1182799	-0.1582027	-0.2458467
0.0139268	-0.0157697	-0.0649937	-0.0991517	-0.1432672	-0.233931
0.0346243	0.0035257	-0.0436139	-0.0795014	-0.127744	-0.2149273
0.0576538	0.0262659	-0.0249162	-0.0637458	-0.1122147	-0.2055078
0.0846459	0.0536463	0.0023454	-0.0355786	-0.0846281	-0.179772
0.1182328	0.080964	0.0250729	-0.0137159	-0.0647697	-0.1613948
0.1645736	0.1214478	0.0613035	0.0188037	-0.0350068	-0.1426241
0.2381523	0.1775489	0.113149	0.0726978	0.0075696	-0.1035137
0.3933874	0.2789939	0.2032334	0.1573961	0.0930662	-0.0304304
0.7086357	0.3687635	0.2864842	0.2407891	0.1698073	0.0477463
1.158348	0.5745846	0.4712485	0.4159594	0.3422976	0.2076245
-1.999908	-1.094875	-0.8347841	-0.71078	-0.6242442	-0.6194071
-1.470613	-1.072019	-0.9081969	-0.8363066	-0.7899988	-0.8084688
-0.9390473	-0.8839346	-0.8280218	-0.8128399	-0.8109409	-0.8567659
-0.5593197	-0.5998467	-0.5595552	-0.5513356	-0.5541819	-0.6091406
-0.2992609	-0.366917	-0.3725637	-0.3842952	-0.4077486	-0.4851141
-0.1945426	-0.2488075	-0.2804757	-0.3088885	-0.3416957	-0.4302541
-0.1424496	-0.1887124	-0.2328188	-0.2642854	-0.2978432	-0.3865067
-0.1094604	-0.1492094	-0.1934808	-0.2240638	-0.2598659	-0.3466854
-0.0849518	-0.1203559	-0.1638654	-0.1955797	-0.2295536	-0.3093512
-0.0647292	-0.0931907	-0.136544	-0.1659595	-0.1962939	-0.2711789
-0.0466799	-0.0717715	-0.1133585	-0.142789	-0.1735123	-0.2389611
-0.0296374	-0.0540405	-0.0943606	-0.1234099	-0.1564702	-0.2222498
-0.0125522	-0.0344824	-0.0738225	-0.1047521	-0.1379873	-0.1980886
0.0050174	-0.0153841	-0.0557727	-0.0860082	-0.1236502	-0.18265
0.0237384	0.0032603	-0.0375201	-0.0665522	-0.1050042	-0.1666217
0.0443902	0.0238221	-0.0169017	-0.0483339	-0.0888093	-0.1515364
0.0680898	0.0486668	0.0055462	-0.0259313	-0.0708243	-0.1349051
